IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
29857055,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,10729,SHEPHERDSVILLE,RD,,,,,,,,38.016932953,-85.894456977,0.932,3/24/2022 12:00:00 AM,1516,1,1,0,1,CLOUDY,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,3/24/2022 5:17:36 PM,False,1232,Accepted,
29855366,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.998455022,-85.695813246,13.554,3/24/2022 12:00:00 AM,0710,2,2,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAWN,,,3/24/2022 10:02:00 AM,False,073,Accepted,
29850361,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.998095936,-85.697418591,13.465,3/21/2022 12:00:00 AM,1530,1,1,0,1,CLEAR,DRY,False,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/23/2022 7:25:36 AM,False,079,Accepted,
29837483,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,LOUISE,,,,,38.043738688,-85.546900958,22.438,3/19/2022 12:00:00 AM,0913,2,2,0,0,RAINING,WET,False,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/20/2022 11:59:23 AM,False,7732,Accepted,
29837009,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,HILAND,,,,,38.010404387,-85.662223513,15.582,3/19/2022 12:00:00 AM,2255,2,2,0,0,CLOUDY,WET,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,3/20/2022 5:21:24 AM,False,1229,Accepted,
29837208,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,BOGARD,,,,,38.026175770,-85.613666361,18.524,3/19/2022 12:00:00 AM,1500,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/20/2022 7:45:41 AM,False,1247,Accepted,
29854818,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,9234,OLD MILL,RD,,,,,,,,38.037735269,-85.564695078,21.360,3/18/2022 12:00:00 AM,1542,2,2,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/24/2022 7:11:23 AM,False,7726,Accepted,
29835121,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,I 0065,I65 N EXIT117 OFF RAMP TO KY44,,,,,37.994285516,-85.703224183,13.025,3/17/2022 12:00:00 AM,1646,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/19/2022 12:57:17 PM,False,089,Accepted,
29826068,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,SHEPHERDSVILLE,RD,,KY1526,KNOB CREEK,,,,,38.008387223,-85.865772564,2.729,3/16/2022 12:00:00 AM,1531,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,3/17/2022 6:16:39 AM,False,1248,Accepted,
29825840,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,,,,,,,37.991314115,-85.717083059,12.145,3/16/2022 12:00:00 AM,2017,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/17/2022 5:23:11 AM,False,103,Accepted,
29835214,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,11218,OLD MILL,RD,,,,,,,,38.053572194,-85.533396013,23.462,3/15/2022 12:00:00 AM,1039,1,1,0,0,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/19/2022 2:30:39 PM,False,7726,Accepted,
29818145,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,KY1319,KINGS CHURCH,,,,,38.062273612,-85.504451897,25.276,3/14/2022 12:00:00 AM,1216,2,2,0,3,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,3/15/2022 2:32:33 PM,False,7735,Accepted,
29811565,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,964,4TH,ST,W,,,,,,,37.998748400,-85.731881974,11.042,3/12/2022 12:00:00 AM,1352,1,1,0,0,CLEAR,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,3/14/2022 7:49:35 AM,False,089,Accepted,
29805931,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,11984,SHEPHERDSVILLE,RD,,,,,,,,38.018482103,-85.907038482,0.176,3/11/2022 12:00:00 AM,1740,2,2,0,1,SNOWING,WET,False,OTHER COLLISIONS ON SHOULDER,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,3/12/2022 7:49:47 AM,False,1248,Accepted,
29804588,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,KY44,,,,,,ARMSTRONG,,ANNA MARIE,38.037052416,-85.570324902,21.044,3/11/2022 12:00:00 AM,0830,3,3,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,3/11/2022 6:00:13 PM,False,7731,Accepted,
29811567,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,400,4TH,ST,E,,,,,,,37.990094825,-85.710122363,12.534,3/11/2022 12:00:00 AM,1300,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,3/14/2022 7:49:41 AM,False,088,Accepted,
29811989,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,US0031E,,BARDSTOWN,RD,,KY0044,OLD MILL,,,,,38.052047815,-85.536625457,3.287,3/10/2022 12:00:00 AM,0745,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/14/2022 9:24:01 AM,False,7732,Accepted,
29798072,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,11099,OLD MILL,RD,,,,,,,,38.051773529,-85.535573974,23.251,3/9/2022 12:00:00 AM,1543,2,2,0,0,CLEAR,DRY,False,COLLISION IN PARKING LOT,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2022 9:53:00 AM,False,7735,Accepted,
29793706,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.990662940,-85.704089713,0.127,3/6/2022 12:00:00 AM,1230,2,2,0,0,RAINING,WET,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY0044,I 0065,3/9/2022 10:41:18 AM,False,073,Accepted,
29793717,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.992859932,-85.706268087,0.591,3/5/2022 12:00:00 AM,1200,2,2,0,0,CLEAR,DRY,True,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DAYLIGHT,I 0065,KY0044,3/9/2022 10:42:00 AM,False,079,Accepted,
29811985,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,BROOKEWAY,,,,,38.053021726,-85.534899366,23.368,3/5/2022 12:00:00 AM,1652,1,1,0,1,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/14/2022 9:23:01 AM,False,7735,Accepted,
29847161,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.991031291,-85.706301672,12.758,3/5/2022 12:00:00 AM,1915,2,2,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,3/22/2022 1:04:22 PM,False,104,Accepted,
29836820,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,BLEEMEL,,,,,38.034328854,-85.585014233,20.209,3/4/2022 12:00:00 AM,1743,2,2,0,2,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,3/20/2022 3:21:15 AM,False,7752,Accepted,
29771856,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,KY1526,BELLS MILL,,,,,38.023993116,-85.624318232,17.917,3/3/2022 12:00:00 AM,1551,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/3/2022 11:36:00 PM,False,1283,Accepted,
29793718,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,389,4TH,ST,E,,,,,,,37.990464457,-85.712683590,12.392,3/3/2022 12:00:00 AM,1207,2,2,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 10:42:12 AM,False,089,Accepted,
29765901,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,I 0065,I65 S EXIT117 OFF RAMP TO KY44,,,,,37.992178360,-85.705369466,12.859,3/2/2022 12:00:00 AM,1210,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/2/2022 6:02:26 PM,False,079,Accepted,
29762588,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.990450445,-85.713417579,12.352,3/1/2022 12:00:00 AM,1947,2,2,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/2/2022 3:26:56 AM,False,105,Accepted,
29765900,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,,,,,,,37.990966577,-85.716031087,12.204,3/1/2022 12:00:00 AM,0945,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/2/2022 6:02:22 PM,False,073,Accepted,
29756021,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.992010991,-85.705641849,0.660,2/28/2022 12:00:00 AM,1403,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & LEVEL,DAYLIGHT,I 0065,KY0044,2/28/2022 4:51:56 PM,False,097,Accepted,
29746914,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.994392909,-85.702884777,0.464,2/25/2022 12:00:00 AM,1745,2,2,0,0,CLOUDY,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & LEVEL,DAYLIGHT,I 0065,KY0044,2/26/2022 5:26:25 AM,False,101,Accepted,
29750171,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.990423413,-85.712933025,12.378,2/25/2022 12:00:00 AM,1619,2,2,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,2/27/2022 12:45:56 PM,False,089,Accepted,
29751947,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,I 0065,I65 S EXIT117 ON RAMP FROM KY44,,,,,37.992029695,-85.705313680,12.853,2/25/2022 12:00:00 AM,1941,2,2,0,0,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,2/28/2022 12:20:51 AM,False,086,Accepted,
29747674,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.997643412,-85.699259326,13.361,2/24/2022 12:00:00 AM,1633,2,2,0,0,RAINING,WATER (STANDING OR MOVING),False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,,,2/26/2022 3:28:33 PM,False,097,Accepted,
29737166,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.995307496,-85.701998691,13.184,2/23/2022 12:00:00 AM,0702,3,3,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAWN,,,2/23/2022 5:15:33 PM,False,081,Accepted,
29746918,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,JOE B HALL,,,,,37.990555096,-85.707140799,12.705,2/23/2022 12:00:00 AM,2105,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,2/26/2022 5:26:34 AM,False,083,Accepted,
29730434,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,KY44,,,,FISHER,,,,,38.037094988,-85.571156750,20.999,2/21/2022 12:00:00 AM,0700,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAWN,,,2/22/2022 8:06:30 AM,False,7731,Accepted,
29751948,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.996022655,-85.701452114,13.195,2/21/2022 12:00:00 AM,1255,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,2/28/2022 12:20:54 AM,False,095,Accepted,
29726270,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.990531545,-85.714061868,12.316,2/20/2022 12:00:00 AM,1321,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,2/21/2022 10:12:35 AM,False,097,Accepted,
29735203,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,2629,SHEPHERDSVILLE,RD,,,,,,,,37.999331445,-85.762801330,9.411,2/20/2022 12:00:00 AM,1532,1,1,0,2,CLEAR,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,2/23/2022 10:17:14 AM,False,1232,Accepted,
29725860,KSP0400,KY STATE POLICE POST 04,Accepted,BULLITT,KY0044,,SHEPHERDSVILLE,RD,,,,,,,,38.016135751,-85.902130573,0.495,2/18/2022 12:00:00 AM,1037,2,2,0,1,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,2/21/2022 9:21:16 AM,False,0627,Accepted,
29737167,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,I 0065,I65 S EXIT117 ON RAMP FROM KY44,,,,,37.992030537,-85.705303251,12.853,2/18/2022 12:00:00 AM,1303,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,2/23/2022 5:15:47 PM,False,081,Accepted,
29719415,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.991979696,-85.705642980,0.662,2/18/2022 12:00:00 AM,0551,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & HILLCREST,DARK-HWY LIGHTED/ON,I 0065,KY0044,2/19/2022 10:19:52 AM,False,097,Accepted,
29720849,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,JOE B HALL,,,,,37.990426044,-85.707303479,12.691,2/17/2022 12:00:00 AM,2027,2,2,0,0,RAINING,WET,True,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,2/19/2022 10:44:58 PM,False,103,Accepted,
29718019,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.990122075,-85.710387047,12.519,2/17/2022 12:00:00 AM,1314,2,2,0,0,RAINING,WET,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,2/18/2022 11:05:20 PM,False,095,Accepted,
29826071,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,HILAND,,,,,38.010449103,-85.662232501,15.580,2/16/2022 12:00:00 AM,1953,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,3/17/2022 6:19:24 AM,False,1244,Accepted,
29713232,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.990277629,-85.707797034,12.663,2/15/2022 12:00:00 AM,0400,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,2/17/2022 5:45:31 PM,False,073,Accepted,
29704998,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,438,4TH,ST,W,,,,ABBOTT,,PLUM,37.991726491,-85.718274034,12.077,2/14/2022 12:00:00 AM,1757,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,2/16/2022 1:34:25 AM,False,1282,Accepted,
29746659,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,US0031E,BARDSTOWN,,,,,38.051989275,-85.537044283,23.234,2/13/2022 12:00:00 AM,0929,2,1,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,2/26/2022 3:02:43 AM,False,7740,Accepted,
29696076,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,I 0065,I65 N EXIT117 ON RAMP FROM KY44 E,,,,,37.992509615,-85.704784195,12.896,2/11/2022 12:00:00 AM,1452,2,2,0,0,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,2/14/2022 6:56:21 AM,False,089,Accepted,
29713516,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,WOODLAKE,,,,,38.041447063,-85.552341758,22.101,2/10/2022 12:00:00 AM,1646,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,2/17/2022 7:16:54 PM,False,7732,Accepted,
29683841,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,BOGARD,,,,,38.026150976,-85.613602450,18.526,2/10/2022 12:00:00 AM,0840,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,2/10/2022 5:33:10 PM,False,7735,Accepted,
29674589,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,BLEEMEL,,,,,38.034303043,-85.585096203,20.206,2/7/2022 12:00:00 AM,0845,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,2/8/2022 4:46:13 PM,False,7731,Accepted,
29674590,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,CHERRY HILL,,ELLIS COOK,38.028538352,-85.605877329,18.985,2/7/2022 12:00:00 AM,1140,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,2/8/2022 4:46:17 PM,False,7742,Accepted,
29705300,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,12117,OLD MILL,RD,,,,,,,,38.057837850,-85.517712756,24.477,2/5/2022 12:00:00 AM,2110,1,1,0,0,CLEAR,DRY,False,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,2/16/2022 3:36:32 AM,False,7747,Accepted,
29656612,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.994295335,-85.702900172,0.457,2/2/2022 12:00:00 AM,1745,2,2,0,1,CLOUDY,WET,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & LEVEL,DUSK,I 0065,KY0044,2/3/2022 5:44:52 AM,False,101,Accepted,
29652706,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,SHEPHERDSVILLE,RD,,,GOLDSMITH,,,,,38.006629063,-85.833269506,4.544,2/1/2022 12:00:00 AM,2016,1,1,0,0,CLOUDY,DRY,False,COLLISION WITH ANIMAL IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,2/2/2022 5:07:26 AM,False,1229,Accepted,
29648685,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,HIGH SCHOOL,,MELWOOD,37.998533734,-85.695694019,13.563,2/1/2022 12:00:00 AM,0634,2,2,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,2/1/2022 8:54:13 AM,False,076,Accepted,
29681665,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,427,4TH,ST,E,,,,,,,37.990206882,-85.710704474,12.501,2/1/2022 12:00:00 AM,0719,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAWN,,,2/10/2022 9:01:42 AM,False,081,Accepted,
29651002,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.052345144,-85.536137634,23.290,2/1/2022 12:00:00 AM,1209,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,2/1/2022 5:24:09 PM,False,7726,Accepted,
29681661,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,1330,4TH,ST,E,,,,EASTVIEW,,HIGH SCHOOL,37.998119688,-85.697293100,13.472,2/1/2022 12:00:00 AM,0721,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,2/10/2022 9:01:30 AM,False,075,Accepted,
29648429,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.044486927,-85.545598789,22.527,1/31/2022 12:00:00 AM,1720,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,2/1/2022 7:32:13 AM,False,7753,Accepted,
29651001,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.038076370,-85.562419587,21.487,1/31/2022 12:00:00 AM,0856,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,2/1/2022 5:24:03 PM,False,7726,Accepted,
29644967,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.995045810,-85.702233276,13.113,1/31/2022 12:00:00 AM,0910,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,1/31/2022 11:26:32 AM,False,049,Accepted,
29648427,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,7171,OLD MILL,RD,,,,,,,,38.031233675,-85.599348537,19.386,1/31/2022 12:00:00 AM,1235,1,1,0,1,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,2/1/2022 7:32:01 AM,False,7732,Accepted,
